person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income,monthly_payment,payment_to_income,credit_to_age
32,56000,MORTGAGE,5.0,VENTURE,A,10000,7.14,0,0.18,N,6,0.17857142857142858,59.5,0.01275,0.1875
32,90000,RENT,11.0,HOMEIMPROVEMENT,C,20000,13.22,0,0.22,Y,10,0.2222222222222222,220.33333333333334,0.02937777777777778,0.3125
33,61000,RENT,0.0,HOMEIMPROVEMENT,B,6000,10.39,0,0.1,N,9,0.09836065573770492,51.949999999999996,0.010219672131147542,0.2727272727272727
27,38500,RENT,1.0,DEBTCONSOLIDATION,B,3000,11.48,0,0.08,N,8,0.07792207792207792,28.7,0.008945454545454545,0.2962962962962963
27,60000,RENT,8.0,MEDICAL,A,7000,6.99,0,0.12,N,8,0.11666666666666667,40.775,0.008154999999999999,0.2962962962962963
33,68736,RENT,8.0,HOMEIMPROVEMENT,D,1200,16.29,0,0.02,N,9,0.017458100558659217,16.29,0.0028439245810055864,0.2727272727272727
31,68000,MORTGAGE,15.0,MEDICAL,A,13600,7.88,0,0.2,N,5,0.2,89.30666666666667,0.01576,0.16129032258064516
27,100970,MORTGAGE,5.0,VENTURE,B,20000,11.99,0,0.2,N,9,0.19807863721897592,199.83333333333334,0.023749628602555216,0.3333333333333333
28,103992,MORTGAGE,3.0,HOMEIMPROVEMENT,B,18000,10.99,0,0.17,N,10,0.17309023771059312,164.85,0.019022617124394185,0.35714285714285715
29,120000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,35000,8.9,0,0.29,N,6,0.2916666666666667,259.5833333333333,0.02595833333333333,0.20689655172413793
28,41000,RENT,11.0,VENTURE,E,4000,18.64,1,0.1,Y,5,0.0975609756097561,62.13333333333333,0.018185365853658538,0.17857142857142858
28,73992,RENT,2.0,HOMEIMPROVEMENT,B,20000,9.96,0,0.27,N,9,0.27029949183695534,166.00000000000003,0.026921829386960756,0.32142857142857145
27,20400,RENT,3.0,VENTURE,A,5500,6.91,0,0.27,N,8,0.2696078431372549,31.670833333333334,0.018629901960784314,0.2962962962962963
34,28800,RENT,0.0,DEBTCONSOLIDATION,F,2500,21.36,1,0.09,N,7,0.08680555555555555,44.5,0.018541666666666668,0.20588235294117646
29,35000,OWN,11.0,MEDICAL,C,4200,12.99,0,0.12,N,8,0.12,45.465,0.015588000000000001,0.27586206896551724
31,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.21,N,9,0.2054794520547945,137.375,0.02258219178082192,0.2903225806451613
27,15600,RENT,11.0,MEDICAL,B,2800,10.65,1,0.18,N,7,0.1794871794871795,24.849999999999998,0.019115384615384614,0.25925925925925924
32,27000,RENT,5.0,VENTURE,C,4500,13.11,0,0.17,Y,5,0.16666666666666666,49.1625,0.02185,0.15625
29,70000,MORTGAGE,7.0,MEDICAL,B,4000,11.86,0,0.06,N,6,0.05714285714285714,39.53333333333333,0.0067771428571428574,0.20689655172413793
33,35000,MORTGAGE,3.0,EDUCATION,B,10000,10.99,0,0.29,N,9,0.2857142857142857,91.58333333333333,0.0314,0.2727272727272727
27,170000,RENT,3.0,HOMEIMPROVEMENT,B,12075,12.42,0,0.07,N,10,0.07102941176470588,124.97625,0.00882185294117647,0.37037037037037035
30,34000,RENT,1.0,HOMEIMPROVEMENT,C,7500,10.99,1,0.22,Y,8,0.22058823529411764,68.6875,0.02424264705882353,0.26666666666666666
30,51000,RENT,14.0,PERSONAL,B,4800,12.69,0,0.09,N,10,0.09411764705882353,50.76,0.011943529411764705,0.3333333333333333
34,263004,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,16.32,1,0.1,Y,9,0.09505558850815957,340.0,0.015513072044531642,0.2647058823529412
31,17676,OWN,1.0,VENTURE,D,2500,14.74,0,0.14,Y,7,0.1414347137361394,30.708333333333332,0.020847476804706947,0.22580645161290322
31,86500,OWN,0.0,PERSONAL,C,25000,13.57,0,0.29,Y,10,0.28901734104046245,282.7083333333333,0.03921965317919075,0.3225806451612903
28,209000,OWN,4.0,HOMEIMPROVEMENT,D,15000,14.84,0,0.07,N,8,0.07177033492822966,185.5,0.010650717703349282,0.2857142857142857
35,102000,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.85,0,0.2,N,5,0.19607843137254902,230.83333333333334,0.02715686274509804,0.14285714285714285
33,80000,MORTGAGE,9.0,VENTURE,B,6000,11.11,0,0.07,N,8,0.075,55.550000000000004,0.0083325,0.24242424242424243
27,80000,RENT,3.0,EDUCATION,A,20000,7.49,0,0.25,N,9,0.25,124.83333333333333,0.018725,0.3333333333333333
34,68000,MORTGAGE,1.0,EDUCATION,C,15000,11.78,0,0.22,Y,7,0.22058823529411764,147.25,0.025985294117647058,0.20588235294117646
33,44400,MORTGAGE,3.0,VENTURE,C,2000,14.22,1,0.05,Y,9,0.04504504504504504,23.7,0.006405405405405405,0.2727272727272727
32,20000,RENT,3.0,VENTURE,B,4750,10.37,0,0.24,N,7,0.2375,41.04791666666666,0.024628749999999994,0.21875
30,102540,MORTGAGE,6.0,MEDICAL,A,1500,7.9,0,0.01,N,10,0.014628437682855471,9.875,0.0011556465769455822,0.3333333333333333
27,42000,RENT,1.0,PERSONAL,B,3000,11.83,0,0.07,N,9,0.07142857142857142,29.575,0.00845,0.3333333333333333
29,175000,MORTGAGE,2.0,MEDICAL,A,10000,10.99,0,0.06,N,7,0.05714285714285714,91.58333333333333,0.006279999999999999,0.2413793103448276
30,53000,RENT,4.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.23,N,5,0.22641509433962265,60.300000000000004,0.013652830188679245,0.16666666666666666
35,762000,OWN,8.0,MEDICAL,A,10000,8.94,0,0.01,N,8,0.013123359580052493,74.5,0.0011732283464566929,0.22857142857142856
28,112000,RENT,1.0,MEDICAL,B,6000,12.69,0,0.05,N,8,0.05357142857142857,63.449999999999996,0.006798214285714285,0.2857142857142857
27,91800,MORTGAGE,5.0,MEDICAL,D,25000,15.95,1,0.23,N,9,0.27233115468409586,332.2916666666667,0.04343681917211329,0.3333333333333333
29,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,G,25000,20.16,1,0.42,Y,9,0.4166666666666667,420.0,0.084,0.3103448275862069
32,130000,MORTGAGE,0.0,EDUCATION,A,12000,8.59,0,0.09,N,5,0.09230769230769231,85.89999999999999,0.007929230769230768,0.15625
28,108000,RENT,2.0,DEBTCONSOLIDATION,D,20000,15.31,1,0.19,Y,8,0.18518518518518517,255.16666666666666,0.02835185185185185,0.2857142857142857
30,130000,MORTGAGE,14.0,VENTURE,B,7000,9.91,0,0.05,N,9,0.05384615384615385,57.80833333333334,0.005336153846153846,0.3
28,30000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,3000,6.76,0,0.1,N,9,0.1,16.900000000000002,0.006760000000000001,0.32142857142857145
32,33600,OWN,0.0,VENTURE,D,8000,16.02,0,0.24,N,8,0.23809523809523808,106.8,0.038142857142857145,0.25
28,82000,MORTGAGE,0.0,MEDICAL,C,15000,12.98,0,0.18,Y,8,0.18292682926829268,162.25,0.02374390243902439,0.2857142857142857
33,50800,RENT,16.0,VENTURE,E,10000,16.4,0,0.2,Y,10,0.1968503937007874,136.66666666666666,0.03228346456692913,0.30303030303030304
32,25000,RENT,1.0,MEDICAL,A,10000,8.49,1,0.4,N,10,0.4,70.75,0.03396,0.3125
27,30996,RENT,4.0,DEBTCONSOLIDATION,D,5775,14.91,1,0.19,N,10,0.18631436314363142,71.754375,0.027779471544715446,0.37037037037037035
32,19000,RENT,1.0,VENTURE,A,8325,6.62,1,0.44,N,10,0.4381578947368421,45.92625,0.02900605263157895,0.3125
29,50000,OWN,8.0,VENTURE,B,9725,12.12,0,0.19,N,7,0.1945,98.22249999999998,0.023573399999999994,0.2413793103448276
34,98000,OWN,19.0,MEDICAL,B,16000,10.99,0,0.16,N,10,0.16326530612244897,146.53333333333333,0.017942857142857142,0.29411764705882354
27,75400,MORTGAGE,3.0,PERSONAL,A,6000,7.74,0,0.08,N,7,0.07957559681697612,38.699999999999996,0.006159151193633952,0.25925925925925924
28,36000,RENT,0.0,MEDICAL,B,10000,11.11,0,0.28,N,8,0.2777777777777778,92.58333333333333,0.03086111111111111,0.2857142857142857
31,56400,RENT,1.0,VENTURE,B,7500,11.48,0,0.13,N,6,0.13297872340425532,71.75,0.01526595744680851,0.1935483870967742
34,92500,RENT,4.0,DEBTCONSOLIDATION,A,13050,7.66,0,0.14,N,6,0.14108108108108108,83.3025,0.010806810810810811,0.17647058823529413
27,124100,RENT,3.0,MEDICAL,C,10175,12.99,1,0.07,N,6,0.08199033037872683,110.14437500000001,0.010650543916196617,0.2222222222222222
34,48000,MORTGAGE,7.0,EDUCATION,B,8400,11.71,0,0.17,N,10,0.175,81.97,0.0204925,0.29411764705882354
28,108000,MORTGAGE,6.0,PERSONAL,B,27400,10.99,0,0.25,N,8,0.2537037037037037,250.93833333333336,0.02788203703703704,0.2857142857142857
27,91800,MORTGAGE,11.0,MEDICAL,E,20000,10.99,1,0.19,Y,9,0.2178649237472767,183.16666666666666,0.023943355119825708,0.3333333333333333
32,45000,MORTGAGE,7.0,EDUCATION,A,4000,7.49,0,0.09,N,5,0.08888888888888889,24.96666666666667,0.006657777777777778,0.15625
30,45000,RENT,11.0,MEDICAL,C,5000,12.73,1,0.11,Y,8,0.1111111111111111,53.041666666666664,0.014144444444444444,0.26666666666666666
34,35000,RENT,2.0,VENTURE,B,15000,10.99,1,0.43,N,5,0.42857142857142855,137.375,0.0471,0.14705882352941177
30,40000,RENT,1.0,DEBTCONSOLIDATION,A,5500,7.74,0,0.14,N,10,0.1375,35.475,0.0106425,0.3333333333333333
28,70000,RENT,1.0,EDUCATION,A,7800,7.9,0,0.11,N,8,0.11142857142857143,51.35,0.008802857142857144,0.2857142857142857
30,37600,RENT,2.0,EDUCATION,C,15000,13.06,1,0.4,Y,10,0.39893617021276595,163.25,0.05210106382978723,0.3333333333333333
28,48000,RENT,5.0,DEBTCONSOLIDATION,B,15000,11.99,1,0.31,N,10,0.3125,149.875,0.03746875,0.35714285714285715
35,30000,RENT,0.0,MEDICAL,A,6475,5.42,0,0.22,N,6,0.21583333333333332,29.245416666666667,0.011698166666666667,0.17142857142857143
28,35000,RENT,0.0,PERSONAL,B,3000,11.11,1,0.09,N,8,0.08571428571428572,27.775000000000002,0.009522857142857144,0.2857142857142857
28,46097,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,10.75,0,0.13,N,8,0.13016031412022475,53.75,0.01399223376792416,0.2857142857142857
28,44500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.22,N,10,0.2247191011235955,71.58333333333333,0.019303370786516852,0.35714285714285715
28,112200,RENT,11.0,DEBTCONSOLIDATION,C,7000,11.66,0,0.06,Y,7,0.062388591800356503,68.01666666666667,0.007274509803921568,0.25
29,32000,RENT,1.0,PERSONAL,D,6525,16.07,1,0.2,Y,9,0.20390625,87.38062500000001,0.032767734375,0.3103448275862069
28,50000,RENT,4.0,PERSONAL,B,7200,10.99,0,0.14,N,9,0.144,65.94,0.0158256,0.32142857142857145
28,82000,RENT,12.0,VENTURE,G,16750,20.11,1,0.2,N,6,0.20426829268292682,280.70208333333335,0.04107835365853659,0.21428571428571427
28,59160,MORTGAGE,2.0,PERSONAL,B,23500,10.99,0,0.4,N,6,0.39722785665990534,215.22083333333333,0.043655341446923596,0.21428571428571427
27,50000,RENT,0.0,EDUCATION,A,8000,7.9,0,0.16,N,8,0.16,52.666666666666664,0.012639999999999998,0.2962962962962963
32,18000,OWN,0.0,VENTURE,A,4750,7.88,1,0.26,N,6,0.2638888888888889,31.191666666666666,0.020794444444444445,0.1875
34,64000,MORTGAGE,2.0,MEDICAL,A,8000,6.91,0,0.13,N,5,0.125,46.06666666666666,0.0086375,0.14705882352941177
30,83000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.24,N,9,0.24096385542168675,185.16666666666666,0.026771084337349395,0.3
28,61000,MORTGAGE,12.0,PERSONAL,B,12000,9.99,0,0.2,N,6,0.19672131147540983,99.89999999999999,0.019652459016393443,0.21428571428571427
32,105000,RENT,15.0,EDUCATION,B,3000,10.99,0,0.03,N,7,0.02857142857142857,27.474999999999998,0.0031399999999999996,0.21875
35,100000,MORTGAGE,14.0,PERSONAL,A,10000,6.62,0,0.1,N,8,0.1,55.166666666666664,0.006619999999999999,0.22857142857142856
32,176000,MORTGAGE,15.0,PERSONAL,D,2400,14.42,0,0.01,Y,10,0.013636363636363636,28.84,0.0019663636363636363,0.3125
28,55000,MORTGAGE,4.0,VENTURE,A,20000,6.62,0,0.36,N,6,0.36363636363636365,110.33333333333333,0.024072727272727273,0.21428571428571427
27,53000,MORTGAGE,6.0,PERSONAL,A,5000,10.99,0,0.09,N,5,0.09433962264150944,45.791666666666664,0.010367924528301885,0.18518518518518517
27,65000,MORTGAGE,11.0,PERSONAL,A,18000,7.51,0,0.28,N,5,0.27692307692307694,112.64999999999999,0.020796923076923074,0.18518518518518517
30,67092,RENT,0.0,PERSONAL,C,9000,12.87,0,0.13,Y,9,0.1341441602575568,96.52499999999999,0.017264353425147556,0.3
32,36000,MORTGAGE,7.0,PERSONAL,A,2600,7.49,0,0.07,N,10,0.07222222222222222,16.228333333333335,0.005409444444444445,0.3125
29,127000,MORTGAGE,1.0,MEDICAL,B,24250,11.36,0,0.19,N,10,0.19094488188976377,229.5666666666667,0.021691338582677168,0.3448275862068966
35,91000,OWN,0.0,MEDICAL,A,10000,8.59,0,0.11,N,8,0.10989010989010989,71.58333333333333,0.00943956043956044,0.22857142857142856
29,60000,RENT,2.0,HOMEIMPROVEMENT,A,14000,7.51,0,0.23,N,5,0.23333333333333334,87.61666666666667,0.017523333333333335,0.1724137931034483
29,125000,MORTGAGE,0.0,VENTURE,A,10000,5.79,0,0.08,N,9,0.08,48.25,0.004632000000000001,0.3103448275862069
34,24000,OWN,4.0,VENTURE,C,2400,13.98,0,0.1,Y,6,0.1,27.959999999999997,0.01398,0.17647058823529413
32,71000,MORTGAGE,10.0,MEDICAL,A,14000,6.99,0,0.2,N,5,0.19718309859154928,81.55,0.013783098591549294,0.15625
30,219300,MORTGAGE,7.0,MEDICAL,E,35000,19.69,1,0.14,N,9,0.15959872321021432,574.2916666666666,0.0314249886000912,0.3
27,26237,RENT,0.0,MEDICAL,C,12000,13.22,1,0.46,N,7,0.4573693638754431,132.20000000000002,0.06046422990433359,0.25925925925925924
29,74360,OWN,7.0,EDUCATION,A,8725,5.99,0,0.12,N,5,0.11733458848843464,43.55229166666667,0.0070283418504572355,0.1724137931034483
30,38000,OWN,0.0,HOMEIMPROVEMENT,B,6000,11.58,0,0.16,N,8,0.15789473684210525,57.9,0.018284210526315788,0.26666666666666666
28,40000,RENT,2.0,MEDICAL,B,14000,11.89,1,0.35,N,8,0.35,138.71666666666667,0.041615,0.2857142857142857
33,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.2,N,7,0.2,83.25,0.019979999999999998,0.21212121212121213
30,70000,RENT,0.0,DEBTCONSOLIDATION,C,15000,13.61,0,0.21,Y,6,0.21428571428571427,170.125,0.029164285714285716,0.2
30,96000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.06,N,6,0.0625,27.099999999999998,0.0033875,0.2
33,87000,MORTGAGE,17.0,VENTURE,E,9000,17.93,0,0.1,Y,7,0.10344827586206896,134.475,0.018548275862068964,0.21212121212121213
34,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.29,N,6,0.2857142857142857,109.0,0.018685714285714288,0.17647058823529413
28,50000,RENT,4.0,PERSONAL,A,15000,7.49,0,0.3,N,8,0.3,93.625,0.022469999999999997,0.2857142857142857
29,62400,RENT,3.0,HOMEIMPROVEMENT,A,8000,6.62,0,0.13,N,9,0.1282051282051282,44.13333333333333,0.008487179487179487,0.3103448275862069
31,24000,RENT,0.0,PERSONAL,D,4400,15.62,1,0.18,N,6,0.18333333333333332,57.27333333333333,0.028636666666666668,0.1935483870967742
31,83000,MORTGAGE,11.0,MEDICAL,A,7500,10.99,0,0.09,N,10,0.09036144578313253,68.6875,0.009930722891566265,0.3225806451612903
28,59004,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,7.37,1,0.14,N,10,0.13558402820147786,49.13333333333333,0.009992542878448918,0.35714285714285715
30,60000,OWN,7.0,DEBTCONSOLIDATION,D,6000,14.84,0,0.1,Y,5,0.1,74.2,0.01484,0.16666666666666666
28,42000,RENT,5.0,PERSONAL,B,4800,12.42,0,0.11,N,9,0.11428571428571428,49.68,0.014194285714285715,0.32142857142857145
28,115000,RENT,0.0,HOMEIMPROVEMENT,A,2850,6.54,0,0.02,N,7,0.024782608695652172,15.532499999999999,0.001620782608695652,0.25
34,69000,RENT,0.0,EDUCATION,D,12800,15.7,1,0.19,N,10,0.1855072463768116,167.46666666666667,0.02912463768115942,0.29411764705882354
30,40000,RENT,9.0,MEDICAL,D,9000,16.77,0,0.23,Y,9,0.225,125.77499999999999,0.037732499999999995,0.3
28,53000,RENT,0.0,PERSONAL,B,7000,9.88,0,0.13,N,6,0.1320754716981132,57.63333333333333,0.013049056603773583,0.21428571428571427
32,47900,RENT,2.0,EDUCATION,A,11000,7.51,0,0.23,N,7,0.22964509394572025,68.84166666666667,0.017246346555323592,0.21875
27,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,11.86,0,0.25,N,8,0.25,148.25,0.02965,0.2962962962962963
30,60000,RENT,0.0,MEDICAL,A,8000,7.66,0,0.13,N,5,0.13333333333333333,51.06666666666666,0.010213333333333333,0.16666666666666666
31,40000,MORTGAGE,5.0,PERSONAL,A,14000,6.03,0,0.35,N,10,0.35,70.35000000000001,0.021105000000000002,0.3225806451612903
35,45000,MORTGAGE,16.0,EDUCATION,C,6500,13.98,0,0.14,Y,10,0.14444444444444443,75.72500000000001,0.020193333333333334,0.2857142857142857
30,85000,RENT,5.0,PERSONAL,A,4200,5.99,0,0.05,N,10,0.04941176470588235,20.965,0.002959764705882353,0.3333333333333333
28,55000,MORTGAGE,7.0,PERSONAL,A,8000,10.99,0,0.15,N,9,0.14545454545454545,73.26666666666667,0.015985454545454546,0.32142857142857145
27,32000,RENT,1.0,PERSONAL,A,5800,7.49,0,0.18,N,7,0.18125,36.20166666666667,0.013575625000000001,0.25925925925925924
34,41600,MORTGAGE,16.0,DEBTCONSOLIDATION,A,17500,6.17,0,0.42,N,8,0.4206730769230769,89.97916666666667,0.025955528846153847,0.23529411764705882
29,95000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2400,13.72,0,0.03,N,8,0.02526315789473684,27.439999999999998,0.0034661052631578945,0.27586206896551724
27,80000,MORTGAGE,5.0,VENTURE,C,35000,10.99,0,0.44,N,8,0.4375,320.5416666666667,0.04808125,0.2962962962962963
29,36000,RENT,1.0,VENTURE,B,12000,12.21,1,0.33,N,10,0.3333333333333333,122.10000000000001,0.0407,0.3448275862068966
28,39000,RENT,3.0,PERSONAL,B,5000,10.25,0,0.13,N,7,0.1282051282051282,42.708333333333336,0.013141025641025641,0.25
35,20000,RENT,1.0,MEDICAL,B,5500,12.69,0,0.28,N,9,0.275,58.1625,0.0348975,0.2571428571428571
33,35000,MORTGAGE,2.0,EDUCATION,A,6000,5.42,0,0.17,N,10,0.17142857142857143,27.099999999999998,0.009291428571428572,0.30303030303030304
30,105000,OWN,14.0,HOMEIMPROVEMENT,B,15400,11.36,0,0.15,N,8,0.14666666666666667,145.78666666666666,0.016661333333333334,0.26666666666666666
30,49000,OWN,7.0,HOMEIMPROVEMENT,B,8500,12.18,0,0.17,N,10,0.17346938775510204,86.27499999999999,0.021128571428571427,0.3333333333333333
27,60000,RENT,11.0,PERSONAL,B,25000,10.99,1,0.42,N,9,0.4166666666666667,228.95833333333334,0.04579166666666667,0.3333333333333333
33,62000,RENT,4.0,EDUCATION,B,8000,11.48,0,0.13,N,5,0.12903225806451613,76.53333333333333,0.01481290322580645,0.15151515151515152
33,30000,RENT,2.0,MEDICAL,E,6000,19.42,1,0.2,Y,9,0.2,97.10000000000001,0.038840000000000006,0.2727272727272727
29,32000,MORTGAGE,13.0,PERSONAL,A,8000,5.99,0,0.25,N,6,0.25,39.93333333333333,0.014975,0.20689655172413793
27,90000,RENT,11.0,PERSONAL,B,16000,8.88,0,0.18,N,9,0.17777777777777778,118.39999999999999,0.015786666666666664,0.3333333333333333
32,19200,RENT,0.0,VENTURE,B,5000,9.99,1,0.26,N,6,0.2604166666666667,41.625,0.026015625,0.1875
32,101000,RENT,0.0,DEBTCONSOLIDATION,D,15000,17.58,1,0.15,Y,5,0.1485148514851485,219.75,0.02610891089108911,0.15625
29,200000,RENT,14.0,PERSONAL,B,16000,12.69,0,0.08,N,7,0.08,169.20000000000002,0.010152,0.2413793103448276
32,95200,MORTGAGE,15.0,EDUCATION,A,15000,5.99,0,0.16,N,7,0.15756302521008403,74.875,0.009438025210084034,0.21875
31,101000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.9,0,0.2,N,5,0.19801980198019803,131.66666666666666,0.015643564356435644,0.16129032258064516
31,80000,RENT,6.0,VENTURE,A,10000,10.99,0,0.13,N,9,0.125,91.58333333333333,0.013737499999999998,0.2903225806451613
27,19498,RENT,3.0,HOMEIMPROVEMENT,A,9575,6.62,1,0.49,N,5,0.49107600779567134,52.82208333333333,0.03250923171607344,0.18518518518518517
32,31000,RENT,2.0,EDUCATION,D,7400,16.77,1,0.24,N,6,0.23870967741935484,103.415,0.04003161290322581,0.1875
28,68000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,2500,11.71,0,0.04,N,8,0.03676470588235294,24.39583333333334,0.00430514705882353,0.2857142857142857
29,37500,RENT,7.0,PERSONAL,B,3300,10.37,0,0.09,N,5,0.088,28.5175,0.0091256,0.1724137931034483
29,52000,RENT,9.0,VENTURE,A,10000,8.0,0,0.19,N,6,0.19230769230769232,66.66666666666667,0.015384615384615387,0.20689655172413793
27,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,10.99,0,0.17,N,6,0.16666666666666666,137.375,0.018316666666666665,0.2222222222222222
32,84996,MORTGAGE,4.0,PERSONAL,A,9000,9.32,0,0.11,N,10,0.1058873358746294,69.89999999999999,0.009868699703515458,0.3125
34,90000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,24250,10.62,0,0.27,N,6,0.26944444444444443,214.61249999999998,0.028614999999999998,0.17647058823529413
32,32004,RENT,1.0,DEBTCONSOLIDATION,D,3400,10.99,1,0.11,N,7,0.10623672040994876,31.138333333333335,0.011675415573053368,0.21875
33,36500,MORTGAGE,1.0,VENTURE,B,10000,9.33,0,0.27,N,6,0.273972602739726,77.75,0.02556164383561644,0.18181818181818182
34,26400,MORTGAGE,0.0,DEBTCONSOLIDATION,B,3600,9.88,0,0.14,N,5,0.13636363636363635,29.64,0.013472727272727273,0.14705882352941177
29,45000,RENT,0.0,MEDICAL,C,12000,12.99,0,0.27,N,8,0.26666666666666666,129.9,0.034640000000000004,0.27586206896551724
32,48000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5200,5.42,0,0.11,N,5,0.10833333333333334,23.486666666666665,0.0058716666666666665,0.15625
27,40000,RENT,11.0,MEDICAL,A,20000,6.91,1,0.5,N,5,0.5,115.16666666666667,0.03455,0.18518518518518517
31,65000,RENT,8.0,EDUCATION,B,7500,10.95,0,0.12,N,6,0.11538461538461539,68.4375,0.012634615384615385,0.1935483870967742
30,84000,MORTGAGE,13.0,PERSONAL,B,12000,11.11,0,0.14,N,7,0.14285714285714285,111.10000000000001,0.01587142857142857,0.23333333333333334
33,25000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,12.53,0,0.12,Y,6,0.12,31.325,0.015035999999999999,0.18181818181818182
27,53004,MORTGAGE,10.0,DEBTCONSOLIDATION,B,5600,11.86,0,0.11,N,6,0.10565240359218173,55.346666666666664,0.012530375066032752,0.2222222222222222
27,66300,MORTGAGE,11.0,MEDICAL,D,21000,15.62,1,0.27,Y,10,0.3167420814479638,273.34999999999997,0.04947511312217194,0.37037037037037035
28,64049,MORTGAGE,7.0,PERSONAL,B,20000,12.69,0,0.31,N,8,0.31226092522912147,211.5,0.03962591141157551,0.2857142857142857
28,131040,MORTGAGE,0.0,MEDICAL,C,10000,13.35,0,0.08,Y,7,0.07631257631257632,111.25,0.010187728937728938,0.25
27,35000,RENT,5.0,VENTURE,C,10000,13.48,0,0.29,Y,8,0.2857142857142857,112.33333333333333,0.038514285714285716,0.2962962962962963
27,235000,MORTGAGE,5.0,PERSONAL,C,28000,15.96,0,0.12,N,9,0.11914893617021277,372.40000000000003,0.01901617021276596,0.3333333333333333
28,33600,MORTGAGE,12.0,MEDICAL,A,3000,5.42,0,0.09,N,5,0.08928571428571429,13.549999999999999,0.0048392857142857135,0.17857142857142858
28,145000,MORTGAGE,9.0,MEDICAL,B,25000,10.99,0,0.17,N,7,0.1724137931034483,228.95833333333334,0.018948275862068965,0.25
28,50400,RENT,8.0,EDUCATION,D,18500,16.02,1,0.37,N,5,0.36706349206349204,246.975,0.05880357142857143,0.17857142857142858
27,40000,RENT,1.0,MEDICAL,C,7200,13.22,0,0.18,N,6,0.18,79.32000000000001,0.023796,0.2222222222222222
31,75000,RENT,1.0,PERSONAL,C,10000,13.47,0,0.13,N,5,0.13333333333333333,112.25,0.01796,0.16129032258064516
32,103000,MORTGAGE,0.0,EDUCATION,E,33000,18.64,1,0.32,Y,10,0.32038834951456313,512.6,0.05972038834951456,0.3125
30,42564,RENT,3.0,MEDICAL,B,15000,10.75,1,0.35,N,6,0.35241048773611505,134.375,0.037884127431632365,0.2
27,40000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,8000,14.72,0,0.2,N,7,0.2,98.13333333333333,0.029439999999999997,0.25925925925925924
27,80000,MORTGAGE,1.0,EDUCATION,B,20000,11.36,0,0.25,N,8,0.25,189.33333333333334,0.0284,0.2962962962962963
27,45150,RENT,1.0,VENTURE,C,18000,13.16,1,0.4,N,7,0.39867109634551495,197.4,0.052465116279069766,0.25925925925925924
27,35000,RENT,1.0,VENTURE,B,8000,12.21,0,0.23,N,8,0.22857142857142856,81.39999999999999,0.02790857142857143,0.2962962962962963
30,24000,RENT,0.0,PERSONAL,B,5000,10.59,0,0.21,N,9,0.20833333333333334,44.125,0.0220625,0.3
27,112548,MORTGAGE,11.0,VENTURE,A,24000,10.99,0,0.21,N,5,0.21324234993069624,219.79999999999998,0.023435334257383516,0.18518518518518517
29,144000,MORTGAGE,13.0,VENTURE,A,16000,6.62,0,0.11,N,6,0.1111111111111111,88.26666666666667,0.007355555555555555,0.20689655172413793
27,63000,OWN,2.0,EDUCATION,A,9500,8.07,0,0.15,N,8,0.15079365079365079,63.887499999999996,0.012169047619047618,0.2962962962962963
29,50004,MORTGAGE,1.0,MEDICAL,C,1500,13.11,0,0.03,N,8,0.029997600191984643,16.3875,0.0039326853851691865,0.27586206896551724
28,50500,RENT,3.0,HOMEIMPROVEMENT,C,5200,12.53,0,0.1,N,8,0.10297029702970296,54.29666666666666,0.012902178217821782,0.2857142857142857
33,21600,RENT,3.0,PERSONAL,B,10000,12.53,1,0.46,N,7,0.46296296296296297,104.41666666666667,0.05800925925925926,0.21212121212121213
27,120000,MORTGAGE,2.0,EDUCATION,A,7000,7.14,0,0.06,N,7,0.058333333333333334,41.65,0.004164999999999999,0.25925925925925924
28,110000,MORTGAGE,12.0,MEDICAL,B,15000,10.0,0,0.14,N,6,0.13636363636363635,125.0,0.013636363636363637,0.21428571428571427
